Wavelength,SSI
436.40200000000004,1865.4550097580598
436.403,1951.6913767016601
436.404,2032.4590036819336
436.405,2102.9533864243194
436.406,2159.779945474173
436.40700000000004,2201.0078356216013
436.408,2226.008757401594
436.409,2235.216343245567
436.40999999999997,2229.91857258919
436.411,2212.115925193248
436.41200000000003,2184.4085871580482
436.413,2149.856232713696
436.414,2111.7694502575387
436.41499999999996,2073.4160983484494
436.416,2037.6544505118761
436.41700000000003,2006.5370275954915
436.418,1980.951525259341
436.419,1960.3685111138284
436.42,1942.7610003101454
436.421,1924.7559931109977
436.422,1902.062762345731
436.423,1870.1831358200563
436.424,1825.3368765565751
436.425,1765.439893380382
436.42600000000004,1690.8840080205275
436.427,1604.8485022886503
436.428,1512.9863829567826
436.429,1422.559095035273
436.43,1341.3183727145397
436.43100000000004,1276.499225851178
436.432,1234.1330056135369
436.433,1218.613782040912
436.43399999999997,1232.2629732460105
436.435,1274.7130446724107
436.43600000000004,1342.2483586262263
436.437,1427.552391864817
436.438,1520.3220482079612
436.43899999999996,1608.8400906181491
436.44,1682.0795332947741
436.44100000000003,1731.6160342275703
436.442,1752.7455547149718
436.443,1744.6273150009488
436.444,1709.697954902004
436.445,1652.8010919303954
436.446,1580.4107411972236
436.447,1500.1045105532346
436.448,1420.2141390456784
436.449,1349.4531169160912
436.45000000000005,1296.3260307533312
436.451,1268.2432256174611
436.452,1270.4491422892966
436.453,1305.036184131167
436.454,1370.356489958153
436.45500000000004,1461.0365003472948
436.456,1568.6252882754243
436.457,1682.7540792929399
436.45799999999997,1792.5746395912852
436.459,1888.190650662285
436.46000000000004,1961.8317957811366
436.461,2008.6387621874535
436.462,2027.0505070962095
436.46299999999997,2018.842002221882
436.464,1988.8432079130184
436.46500000000003,1944.3293861934362
436.466,1894.065419001918
436.467,1847.0455726801872
436.468,1811.0816949183368
436.469,1791.4974220617341
436.47,1790.2232996019745
436.471,1805.5304425079764
436.472,1832.5029711861885
436.473,1864.164262923453
436.47400000000005,1892.994335706836
436.475,1912.4799413002218
436.476,1918.3664486064683
436.477,1909.4007154465735
436.478,1887.4900691347611
436.47900000000004,1857.2983461584222
436.48,1825.358746001612
436.481,1798.844636457939
436.48199999999997,1784.2155362635626
436.483,1786.0146353009104
436.48400000000004,1806.0879984643973
436.485,1843.4041851989616
436.486,1894.4981223066152
436.48699999999997,1954.388501689675
436.488,2017.6864383296192
436.48900000000003,2079.582432646944
436.49,2136.4840711300776
436.491,2186.2292858939663
436.492,2227.9418904611493
436.493,2261.6786314957703
436.494,2288.0330211592236
436.495,2307.823140541881
436.496,2321.9168439525606
436.497,2331.175721587679
436.49800000000005,2336.4625125637936
436.499,2338.6612359965116
436.5,2338.679259056743
436.501,2337.417934568246
436.502,2335.7119180431887
436.50300000000004,2334.2475843618427
436.504,2333.477937748189
436.505,2333.5498901205756
436.506,2334.2521800423897
436.507,2334.9855807233835
436.50800000000004,2334.756585954226
436.509,2332.201917072551
436.51,2325.659086640568
436.51099999999997,2313.3077955467534
436.512,2293.4055315681444
436.51300000000003,2264.6079482481045
436.514,2226.2890739337267
436.515,2178.701451261664
436.51599999999996,2122.833341371057
436.517,2059.9714349089018
436.51800000000003,1991.186805179669
436.519,1917.0795881191063
436.52,1838.0353013814283
436.521,1754.9784460334945
436.522,1670.2995652178015
436.523,1588.4587968768096
436.524,1515.8384223416626
436.525,1459.7049718431404
436.526,1426.5113103712176
436.52700000000004,1420.043609325564
436.528,1439.9849665606498
436.529,1481.3415157821678
436.53,1534.944414731276
436.531,1588.9790678771424
436.53200000000004,1631.2470904102313
436.533,1651.6729622528742
436.534,1644.4618599257326
436.53499999999997,1609.346954220017
436.536,1551.587082385386
436.53700000000003,1480.7578343808996
436.538,1408.7468870486928
436.539,1347.5258982975877
436.53999999999996,1307.1882214438963
436.541,1294.5360431521974
436.54200000000003,1312.311136446079
436.543,1359.0584689019968
436.544,1429.5795265727734
436.545,1515.9126226012731
436.546,1608.7240996373928
436.547,1698.9050890534259
436.548,1779.0880855244923
436.549,1844.7741375887313
436.55,1894.824595456413
436.55100000000004,1931.2172102508364
436.552,1958.1542023296904
436.553,1980.776220027702
436.554,2003.8271146268253
436.555,2030.609102393324
436.55600000000004,2062.465191042112
436.557,2098.8472657431075
436.558,2137.8372792576815
436.55899999999997,2176.8726301599095
436.56,2213.429970130105
436.56100000000004,2245.511666731299
436.562,2271.8849386474335
436.563,2292.101317391414
436.56399999999996,2306.3670990667392
436.565,2315.348617390251
436.56600000000003,2319.979295043436
436.567,2321.2993143650046
436.568,2320.330554896357
436.569,2317.9841402777192
436.57,2315.0026125981294
436.571,2311.9344363590135
436.572,2309.128943225584
436.573,2306.7370713319733
436.574,2304.7084180513143
436.57500000000005,2302.7800105502342
436.576,2300.4582028037416
436.577,2297.0045089104115
436.578,2291.4411578714817
436.579,2282.595202133489
436.58000000000004,2269.207425226621
436.581,2250.1455413796475
436.582,2224.7558150347886
436.58299999999997,2193.3364758877015
436.584,2157.6121929320957
436.58500000000004,2120.972270580597
436.586,2088.201441690806
436.587,2064.573689276966
436.58799999999997,2054.4846219322944
436.589,2060.106667804295
436.59000000000003,2080.6486704962326
436.591,2112.5757024658083
436.592,2150.70093877941
436.593,2189.663178398506
436.594,2225.189297607057
436.595,2254.7455778323174
436.596,2277.5311817765737
436.597,2294.0326521411894
436.598,2305.432337643528
436.59900000000005,2313.089250955535
436.6,2318.190656174637
436.601,2321.57936115067
436.602,2323.720179008499
436.603,2324.7645474127507
436.60400000000004,2324.677589144318
436.605,2323.3942653328554
436.606,2320.9702836190763
436.60699999999997,2317.6888478213705
436.608,2314.0837961882935
436.60900000000004,2310.8558001628594
436.61,2308.698727582748
436.611,2308.097003140029
436.61199999999997,2309.172632162608
436.613,2311.6400030951145
436.61400000000003,2314.8817761715795
436.615,2318.1107812486125
436.616,2320.555553421561
436.617,2321.6135590083036
436.618,2320.951571206763
436.619,2318.5646746368743
436.62,2314.8038594050918
436.621,2310.355710194492
436.622,2306.141970663607
436.62300000000005,2303.132399342072
436.624,2302.112118298252
436.625,2303.4780744440677
436.626,2307.1338384129167
436.627,2312.5137318825423
436.62800000000004,2318.721117597052
436.629,2324.732767282709
436.63,2329.6116516478587
436.631,2332.677550027921
436.632,2333.6064869255697
436.63300000000004,2332.4544696998155
436.634,2329.6142591970383
436.635,2325.7116772109985
436.63599999999997,2321.445936555666
436.637,2317.3943546138116
436.63800000000003,2313.8338710914286
436.639,2310.652171552198
436.64,2307.399298908151
436.64099999999996,2303.469072904562
436.642,2298.3404033110855
436.64300000000003,2291.7928972736763
436.644,2284.0345992525636
436.645,2275.7159878667017
436.646,2267.83593428293
436.647,2261.56473854309
436.648,2258.0199103063956
436.649,2258.037583695281
436.65,2261.990018824643
436.651,2269.6953366415396
436.65200000000004,2280.442915055512
436.653,2293.1235366135516
436.654,2306.421248172312
436.655,2319.0073385796263
436.656,2329.685312414535
436.65700000000004,2337.466069326668
436.658,2341.5858471715915
436.659,2341.4939835137056
436.65999999999997,2336.830176998144
436.661,2327.392607314636
436.66200000000003,2313.0865634814763
436.663,2293.845098421832
436.664,2269.528343597324
436.66499999999996,2239.8325345144203
436.666,2204.2673120587815
436.66700000000003,2162.2725726684666
436.668,2113.5225425363697
436.669,2058.387094021625
436.67,1998.4156907924041
436.671,1936.6382750237954
436.672,1877.5008579358828
436.673,1826.369845674949
436.674,1788.6884222242356
436.675,1768.9817943683804
436.67600000000004,1769.956877893084
436.677,1791.929046380564
436.678,1832.7363718143047
436.679,1888.1679919590674
436.68,1952.7728602216316
436.68100000000004,2020.8096028855387
436.682,2087.100446509731
436.683,2147.634500906414
436.68399999999997,2199.858346020148
436.685,2242.664452810993
436.68600000000004,2276.1458938006313
436.687,2301.2260211357866
436.688,2319.2744175536623
436.68899999999996,2331.785318630987
436.69,2340.152344512348
436.69100000000003,2345.546214845202
436.692,2348.8831185089853
436.693,2350.850659228982
436.694,2351.945480213149
436.695,2352.4842837948167
436.696,2352.5738496124295
436.697,2352.0477141240945
436.698,2350.381460226377
436.699,2346.5849885079183
436.70000000000005,2339.0572437911046
436.701,2325.40338697119
436.702,2302.2681916058636
436.703,2265.318650263442
436.704,2209.5747636161364
436.70500000000004,2130.2828895843063
436.706,2024.395832209593
436.707,1892.454912707355
436.70799999999997,1740.333440788182
436.709,1580.0600108466267
436.71000000000004,1428.9860843456484
436.711,1307.0099390105117
436.712,1232.3178516661048
436.71299999999997,1216.8362327490843
436.714,1262.9353444638812
436.71500000000003,1362.6554481222868
436.716,1499.859870488999
436.717,1654.5660830255986
436.718,1807.8223483590853
436.719,1945.4020979579293
436.72,2059.345972777097
436.721,2147.4679074865935
436.722,2211.671273119129
436.723,2256.015534207755
436.72400000000005,2285.149861024554
436.725,2303.3367372860353
436.726,2314.0204357404077
436.727,2319.7744275971495
436.728,2322.4444280793286
436.72900000000004,2323.3442123773348
436.73,2323.419022064148
436.731,2323.344711907829
436.73199999999997,2323.568801287533
436.733,2324.321403920724
436.73400000000004,2325.6270667358885
436.735,2327.3364600870855
436.736,2329.1808265778195
436.73699999999997,2330.842065189375
436.738,2332.0287897938665
436.73900000000003,2332.545843817817
436.74,2332.3393179302893
436.741,2331.4983783245016
436.742,2330.20630273878
436.743,2328.6505349957733
436.744,2326.915375861684
436.745,2324.8868224871244
436.746,2322.2006372169326
436.747,2318.2567640402413
436.74800000000005,2312.303559422407
436.749,2303.5661216889775
436.75,2291.368096541398
436.751,2275.187104960649
436.752,2254.6028419889008
436.75300000000004,2229.145828886472
436.754,2198.1300104726097
436.755,2160.617688084798
436.756,2115.6571762066806
436.757,2062.8069797968624
436.75800000000004,2002.7472296044348
436.759,1937.617874304167
436.76,1870.7678362635327
436.76099999999997,1805.8802737036835
436.762,1745.7943281321395
436.76300000000003,1691.5477241975784
436.764,1642.096712913562
436.765,1594.880780891633
436.76599999999996,1547.0413748692667
436.767,1496.8309973091673
436.76800000000003,1444.6619307094288
436.769,1393.37336653062
436.77,1347.595183177135
436.771,1312.4325223561727
436.772,1291.9423509483147
436.773,1287.9278541503513
436.774,1299.4373664271475
436.775,1323.0868883799253
436.776,1354.019964562726
436.77700000000004,1387.0886934580458
436.778,1417.7893880549384
436.779,1442.657374779811
436.78,1459.1398230232073
436.781,1465.2548355587269
436.78200000000004,1459.4394114418064
436.783,1440.8328396496975
436.784,1409.9355997845519
436.78499999999997,1369.3105530281496
436.786,1323.8998642686474
436.78700000000003,1280.6595955440616
436.788,1247.4904810006249
436.789,1231.7291449880647
436.78999999999996,1238.6338253194463
436.791,1270.3086643237136
436.79200000000003,1325.3776652921176
436.793,1399.4881293008925
436.794,1486.4623926999343
436.795,1579.7203401011716
436.796,1673.5415181252445
436.797,1763.828048344095
436.798,1848.222326656015
436.799,1925.66734653525
436.8,1995.6941887162723
436.80100000000004,2057.7805840767714
436.802,2111.0154289577436
436.803,2154.117807284707
436.804,2185.721123512813
436.805,2204.788042627169
436.80600000000004,2211.029226574917
436.807,2205.2231436782386
436.808,2189.363330224049
436.80899999999997,2166.5901346172686
436.81,2140.891039046734
436.81100000000004,2116.5898695736455
436.812,2097.6991248739887
436.813,2087.262554145713
436.81399999999996,2086.839971328828
436.815,2096.269728355408
436.81600000000003,2113.7879730597747
436.817,2136.4957501530325
436.818,2161.0579442905673
436.819,2184.424432265325
436.82,2204.347276900295
436.821,2219.5673316599355
436.822,2229.711147546773
436.823,2235.0631572242123
436.824,2236.380069466106
436.82500000000005,2234.806468484455
436.826,2231.8144107020476
436.827,2229.029887858765
436.828,2227.8761122856718
436.829,2229.111201432613
436.83000000000004,2232.454339236964
436.831,2236.498208427987
436.832,2238.995551190146
436.83299999999997,2237.453610451219
436.834,2229.855961437045
436.83500000000004,2215.2972251080837
436.836,2194.3550785090615
436.837,2169.0995760079977
436.83799999999997,2142.72663378199
436.839,2118.8915862036606
436.84000000000003,2100.901874628246
436.841,2090.977822187033
436.842,2089.777480381268
436.843,2096.3076427199185
436.844,2108.2371302644196
436.845,2122.5190168028785
436.846,2136.1418327978827
436.847,2146.7921226528024
436.848,2153.2478049947654
436.84900000000005,2155.432871263772
436.85,2154.2027874123823
436.851,2151.015443178567
436.852,2147.618865601945
436.853,2145.7853988665947
436.85400000000004,2147.0354739283634
436.855,2152.3003355157816
436.856,2161.5615909160533
436.85699999999997,2173.5969189816674
436.858,2185.9674719713385
436.85900000000004,2195.291698185711
436.86,2197.7334731756937
436.861,2189.5791473787694
436.86199999999997,2167.806581286167
436.863,2130.598253175913
436.86400000000003,2077.75368147946
436.865,2010.9076097109498
436.866,1933.4186511294436
436.867,1849.8251701527965
436.868,1764.8852247102175
436.869,1682.3806902391257
436.87,1604.0081321476257
436.871,1528.7446918145477
436.872,1453.0130815116836
436.87300000000005,1371.7563042808663
436.874,1280.219079582435
436.875,1175.9304998079836
436.876,1060.2095752274822
436.877,938.5766473043095
436.87800000000004,819.7997350287509
436.879,713.8332323242379
436.88,629.352185565473
436.881,571.7054074347318
436.882,541.8951459249938
436.88300000000004,536.813232385776
436.884,550.5831401301062
436.885,576.5353577926684
436.88599999999997,609.1414015630281
436.887,645.2529105671382
436.88800000000003,684.2951949526263
436.889,727.5447149819648
436.89,777.0177955232155
436.89099999999996,834.5740587284051
436.892,901.5585404062522
436.89300000000003,978.8763998028803
436.894,1067.1181019436692
436.895,1166.4016259407424
436.896,1275.8869313432015
436.897,1393.2026270076979
436.898,1514.117569760928
436.899,1632.6639387227976
436.9,1741.6722124845028
436.901,1833.471011330924
436.90200000000004,1900.4886318617569
436.903,1935.6840518925299
436.904,1932.9783549612343
436.905,1887.9547024286485
436.906,1798.967301166098
436.90700000000004,1668.509737466426
436.908,1504.3818103442038
436.909,1320.0436287218606
436.90999999999997,1133.7017803341794
436.911,966.1167924830961
436.91200000000003,837.5927215049351
436.913,764.8071822071814
436.914,758.0256761050629
436.91499999999996,819.0910710978305
436.916,940.6138125845896
436.91700000000003,1106.8584702042103
436.918,1296.5419977671995
436.919,1487.0344150594676
436.92,1658.725603516642
436.921,1798.1838175577545
436.922,1899.3189712189471
436.923,1962.6416046465254
436.924,1993.3085309820094
436.925,1998.7495170310772
436.92600000000004,1986.479000018177
436.927,1962.506141967105
436.928,1930.6361863517975
436.929,1892.7790380638303
436.93,1850.0598595695876
436.93100000000004,1804.18265928154
436.932,1758.3694788216303
436.933,1717.4163803990684
436.93399999999997,1686.8562436926377
436.935,1671.6215626801263
436.93600000000004,1674.7495626912296
436.937,1696.5572657587943
436.938,1734.4756864571823
436.93899999999996,1783.509120219866
436.94,1837.144658491466
436.94100000000003,1888.4806580860054
436.942,1931.3457494376075
436.943,1961.2084416680182
436.944,1975.7176745250035
436.945,1974.7807251582276
436.946,1960.203845881716
436.947,1935.0792503419664
436.948,1903.2139903133047
436.949,1868.8448536636197
436.95000000000005,1836.6447983071266
436.951,1811.7359799596572
436.952,1799.3134258455384
436.953,1803.6990238476526
436.954,1827.0863222627984
436.95500000000004,1868.5880050741052
436.956,1924.1674662639357
436.957,1987.6127643996726
436.95799999999997,2052.1700074249184
436.959,2112.1457265976096
436.96000000000004,2163.8865357140494
436.961,2205.9431069889383
436.962,2238.6243500798964
436.96299999999997,2263.308259817651
436.964,2281.7968425070276
436.96500000000003,2295.844239440893
436.966,2306.8764503304683
436.967,2315.8769508127607
436.968,2323.3970027599635
436.969,2329.6404046231055
436.97,2334.5685626762047
436.971,2337.979107125445
436.972,2339.52727201433
436.973,2338.682036446291
436.97400000000005,2334.6356496215776
436.975,2326.2098989353167
436.976,2311.8168868431153
436.977,2289.5385161532927
436.978,2257.391001414181
436.97900000000004,2213.8273566288613
436.98,2158.4721946215427
436.981,2092.958430624758
436.98199999999997,2021.5728954713059
436.983,1951.3111041176355
436.98400000000004,1891.012668264463
436.985,1849.5660536948383
436.986,1833.641161407863
436.98699999999997,1845.7681633097754
436.988,1883.5628003516972
436.98900000000003,1940.449482891834
436.99,2007.5823850701213
436.991,2076.1741360849287
436.992,2139.3666218375442
436.993,2193.1150739820564
436.994,2236.0664742124486
436.995,2268.7987093762567
436.996,2292.884651140609
436.997,2310.1103907687843
436.99800000000005,2321.973250935967
436.999,2329.4386842189324
437.0,2332.878271371106
437.001,2332.120773339071
437.002,2326.589092533474
437.00300000000004,2315.529197663909
437.004,2298.3373961375105
437.005,2274.9544036752245
437.006,2246.234517328255
437.007,2214.1425104176606
437.00800000000004,2181.632006849624
437.009,2152.157969324931
437.01,2128.9504119722124
437.01099999999997,2114.3220810547973
437.012,2109.288372208271
437.01300000000003,2113.621899151669
437.014,2126.2324265907596
437.015,2145.6063071938097
437.01599999999996,2170.070133786425
437.017,2197.8325200820864
437.01800000000003,2226.944867557139
437.019,2255.35568439673
437.02,2281.1186099738143
437.021,2302.6763280008554
437.022,2319.0883824070074
437.023,2330.1120613157414
437.024,2336.1294955645217
437.025,2337.9779881771374
437.026,2336.7544981282713
437.02700000000004,2333.6392261541605
437.028,2329.7528289561333
437.029,2326.0466223979784
437.03,2323.2261533403325
437.031,2321.7117367316364
437.03200000000004,2321.6402139554752
437.033,2322.9052349696303
437.034,2325.2197295896876
437.03499999999997,2328.1727940217174
437.036,2331.2608515745032
437.03700000000003,2333.8987522271236
437.038,2335.435248083664
437.039,2335.19217654518
437.03999999999996,2332.5310177527485
437.041,2326.9465265833032
437.04200000000003,2318.1848216584644
437.043,2306.3629130011973
437.044,2292.0411539386905
437.045,2276.1991637325345
437.046,2260.099166026118
437.047,2245.0605007795357
437.048,2232.191096657124
437.049,2222.113868185165
437.05,2214.7036829748595
437.05100000000004,2208.840214015006
437.052,2202.2053500847683
437.053,2191.209275231144
437.054,2171.188622525407
437.055,2137.035073246415
437.05600000000004,2084.3295108958914
437.057,2010.8559482672379
437.058,1918.1099796601295
437.05899999999997,1812.230694979906
437.06,1703.7990492488907
437.06100000000004,1606.2139289321422
437.062,1532.8332889660228
437.063,1493.6108938655414
437.06399999999996,1492.329208514099
437.065,1525.4688107959378
437.06600000000003,1583.1950442470884
437.067,1652.122399829128
437.068,1718.8422202605307
437.069,1772.99661086586
437.07,1809.0127694892346
437.071,1826.2552034265268
437.072,1827.950340177419
437.073,1819.5293050590242
437.074,1806.9910596824454
437.07500000000005,1795.6569725246072
437.076,1789.4377579279947
437.077,1790.5555473242855
437.078,1799.5643300221718
437.079,1815.487503924247
437.08000000000004,1835.9438071645975
437.081,1857.2434877195478
437.082,1874.5452858607723
437.08299999999997,1882.214847284893
437.084,1874.491606313864
437.08500000000004,1846.452719899045
437.086,1795.0911443432021
437.087,1720.1759167270302
437.08799999999997,1624.532980962392
437.089,1513.5343778995443
437.09000000000003,1393.8739260576513
437.091,1272.0118734873927
437.092,1152.8392331543184
437.093,1039.0585149851704
437.094,931.5077313370407
437.095,830.2624012300444
437.096,736.0082301735879
437.097,651.0691539140689
437.098,579.6530375037611
437.09900000000005,527.2141644934882
437.1,499.1446368781543
437.101,499.2112942273021
437.102,528.256324972955
437.103,583.6741580760777
437.10400000000004,659.9891800337433
437.105,750.4476686299217
437.106,849.0409014276516
437.10699999999997,952.0931132570958
437.108,1058.7090655477455
437.10900000000004,1169.93321661934
437.11,1287.1062064122498
437.111,1410.2462777801227
437.11199999999997,1537.164937674762
437.113,1663.5727077517497
437.11400000000003,1783.943042378969
437.115,1892.6403783892465
437.116,1984.850200916916
437.117,2057.0792432628964
437.118,2107.2673817253935
437.119,2134.7329969544435
437.12,2140.186701049894
437.121,2125.907172295368
437.122,2095.960209270583
437.12300000000005,2056.1781302137756
437.124,2013.6059935158098
437.125,1975.3101375666047
437.126,1946.778254516437
437.127,1930.4574443503582
437.12800000000004,1925.068619275496
437.129,1926.0941653707252
437.13,1927.3558794930088
437.131,1923.1367450327862
437.132,1910.089438120165
437.13300000000004,1888.2960815683937
437.134,1861.1974214403929
437.135,1834.5120728433037
437.13599999999997,1814.5599657119824
437.137,1806.517794501618
437.13800000000003,1813.0732430738854
437.139,1833.7661838999543
437.14,1865.089183595928
437.14099999999996,1901.236948523308
437.142,1935.2841377694726
437.14300000000003,1960.5340854914405
437.144,1971.7954809717605
437.145,1966.385375897845
437.146,1944.7065816696168
437.147,1910.3011291530026
437.148,1869.340747575835
437.149,1829.595294094863
437.15,1799.0266453888107
437.151,1784.2622823272106
437.15200000000004,1789.2683871186268
437.153,1814.539085337324
437.154,1857.0320464519573
437.155,1910.9039026097594
437.156,1968.8694111676382
437.15700000000004,2023.8241195589662
437.158,2070.3137342423097
437.159,2105.5068264609795
437.15999999999997,2129.474968944186
437.161,2144.754877447643
437.16200000000003,2155.3412873429634
437.163,2165.412961035826
437.164,2178.1762449000475
437.16499999999996,2195.162179919171
437.166,2216.133439155396
437.16700000000003,2239.5231053450843
437.168,2263.151207430271
437.169,2284.9205065934407
437.17,2303.2815091945945
437.171,2317.4059037588386
437.172,2327.131722518728
437.173,2332.7908535346187
437.174,2335.0068607224366
437.175,2334.503423899759
437.17600000000004,2331.935977028042
437.177,2327.762469683161
437.178,2322.180256372769
437.179,2315.153790506898
437.18,2306.5345316977896
437.18100000000004,2296.242784850396
437.182,2284.454114952214
437.183,2271.7258381850265
437.18399999999997,2259.015034994527
437.185,2247.571520686626
437.18600000000004,2238.7255949204637
437.187,2233.6222215512144
437.188,2232.9715231388427
437.18899999999996,2236.8818478475428
437.19,2244.818608133018
437.19100000000003,2255.7012096395765
437.192,2268.115791247008
437.193,2280.5888678753113
437.194,2291.8479055716994
437.195,2300.999903662276
437.196,2307.5877218105684
437.197,2311.522053954821
437.198,2312.9227274699847
437.199,2311.9259543312214
437.20000000000005,2308.523692097576
437.201,2302.492251013738
437.202,2293.436912073791
437.203,2280.9364911462344
437.204,2264.7323113599446
437.20500000000004,2244.881389125531
437.206,2221.780661364305
437.207,2195.978982211479
437.20799999999997,2167.752562058523
437.209,2136.5412473904453
437.21000000000004,2100.4856758110773
437.211,2056.3817388432167
437.212,2000.2889701081435
437.21299999999997,1928.7630169327676
437.214,1840.332512246386
437.21500000000003,1736.6145061930345
437.216,1622.5315021406186
437.217,1505.452334165132
437.218,1393.5470333022379
437.219,1293.9714538064181
437.22,1211.516972290846
437.221,1148.0984389989887
437.222,1103.0875544658352
437.223,1074.2211857967422
437.22400000000005,1058.7083362332237
437.225,1054.1928203401744
437.226,1059.3260956048073
437.227,1073.8271461522972
437.228,1098.0554441168904
437.22900000000004,1132.2899872702146
437.23,1176.0338926296758
437.231,1227.6719583140662
437.23199999999997,1284.6564788967992
437.233,1344.1323678569806
437.23400000000004,1403.6748042696013
437.235,1461.7456638087094
437.236,1517.612724685278
437.23699999999997,1570.726263581035
437.238,1619.776181850028
437.23900000000003,1661.7814613337707
437.24,1691.5850690973257
437.241,1702.0671670348443
437.242,1685.2466165717447
437.243,1634.1986462601685
437.244,1545.3999975901615
437.245,1420.8301600511422
437.246,1269.0678006042585
437.247,1104.836180942048
437.24800000000005,946.9220035528314
437.249,814.9055150774288
437.25,725.4617527459753
437.251,689.0634433039177
437.252,707.832352516036
437.25300000000004,775.1159130913782
437.254,877.0462793369186
437.255,995.8112828054952
437.256,1113.7625810708284
437.257,1217.1126029903126
437.25800000000004,1298.1058479136025
437.259,1355.192472529353
437.26,1391.5536468744706
437.26099999999997,1412.8822702262555
437.262,1425.3643883565044
437.26300000000003,1434.4304372302472
437.264,1444.34760614125
437.265,1458.3639122971558
437.26599999999996,1478.9927233983778
437.267,1508.117918797742
437.26800000000003,1546.8147278934325
437.269,1595.0023666139246
437.27,1651.1702047916685
437.271,1712.4047408097767
437.272,1774.8168100712835
437.273,1834.2955663365017
437.274,1887.3749473370647
437.275,1931.951060509275
437.276,1967.6463007619477
437.27700000000004,1995.7332320196997
437.278,2018.6557872442493
437.279,2039.2882549086892
437.28,2060.1408756525384
437.281,2082.7348297273847
437.28200000000004,2107.3127091224383
437.283,2132.9375944427525
437.284,2157.909073895416
437.28499999999997,2180.3375834705794
437.286,2198.691722522743
437.28700000000003,2212.161981904814
437.288,2220.74609374835
437.289,2225.042195867121
437.28999999999996,2225.8277775035403
437.291,2223.5840363826833
437.29200000000003,2218.1600543516383
437.293,2208.730137475301
437.294,2194.0919757977595
437.295,2173.2240394489572
437.296,2145.9173648325564
437.297,2113.254774210252
437.298,2077.7456889915525
437.299,2043.0327454839205
437.3,2013.2351820393453
437.30100000000004,1992.1246836731636
437.302,1982.3813214023173
437.303,1985.1270307261993
437.304,1999.8177829741715
437.305,2024.4602616527368
437.30600000000004,2056.0497608673722
437.307,2091.105921786969
437.308,2126.1964803763963
437.30899999999997,2158.3692513772953
437.31,2185.447151017957
437.31100000000004,2206.1736902650664
437.312,2220.224603893611
437.313,2228.1146680684874
437.31399999999996,2231.022894643357
437.315,2230.5491698944743
437.31600000000003,2228.420640486803
437.317,2226.1881687738955
437.318,2224.9736802645352
437.319,2225.3320234598636
437.32,2227.266685082732
437.321,2230.392726934297
437.322,2234.1908171315577
437.323,2238.2635192227067
437.324,2242.503484104538
437.32500000000005,2247.1162485942004
437.326,2252.497800505067
437.327,2259.020909473139
437.328,2266.811107511612
437.329,2275.5918645295
437.33000000000004,2284.6538272438
437.331,2292.9577124706925
437.332,2299.328324769491
437.33299999999997,2302.6677460669653
437.334,2302.122368663993
437.33500000000004,2297.1712921518197
437.336,2287.6431975521496
437.337,2273.6972852334884
437.33799999999997,2255.8062808837294
437.339,2234.7507508531307
437.34000000000003,2211.593086606175
437.341,2187.572603317784
437.342,2163.879462362251
437.343,2141.3303061821257
437.344,2120.053783860887
437.345,2099.3442386411907
437.346,2077.810827767998
437.347,2053.8331042899117
437.348,2026.1806047123669
437.34900000000005,1994.55233194077
437.35,1959.8119442277862
437.351,1923.831571969017
437.352,1889.0273342682624
437.353,1857.7821314514579
437.35400000000004,1831.9726895947515
437.355,1812.761486092447
437.356,1800.7009217462646
437.35699999999997,1796.053389934205
437.358,1799.1142430562759
437.35900000000004,1810.3058141641152
437.36,1829.9243747938406
437.361,1857.6226213740456
437.36199999999997,1891.893899999914
437.363,1929.880746385399
437.36400000000003,1967.7127183364582
437.365,2001.3340178738667
437.366,2027.5389979665008
437.367,2044.8248111319103
437.368,2053.7465256646547
437.369,2056.6708271308285
437.37,2057.0490116773867
437.371,2058.469496571951
437.372,2063.7724024018084
437.37300000000005,2074.4476388096095
437.374,2090.4357117134928
437.375,2110.3346488190105
437.376,2131.9085915965034
437.377,2152.7223188960734
437.37800000000004,2170.7120304714886
437.379,2184.5463376871326
437.38,2193.7078068758797
437.381,2198.3012295448066
437.382,2198.6526392568753
437.38300000000004,2194.805185456177
437.384,2186.051033432411
437.385,2170.6551139669778
437.38599999999997,2145.9118500159
437.387,2108.610499337014
437.38800000000003,2055.8687310162695
437.389,1986.1558437508606
437.39,1900.218885394882
437.39099999999996,1801.5968396782457
437.392,1696.4866521281326
437.39300000000003,1592.895067252257
437.394,1499.2180137663747
437.395,1422.5664880865872
437.396,1367.25607402094
437.397,1333.8677555060326
437.398,1319.1634060380077
437.399,1316.9255194145428
437.4,1319.5480545091618
437.401,1319.999839878738
437.40200000000004,1313.66716192567
437.403,1299.5924007113313
437.404,1280.7712506001283
437.405,1263.4242249679578
437.406,1255.440978374691
437.40700000000004,1264.4058223703064
437.408,1295.681146875912
437.409,1350.95953104627
437.40999999999997,1427.5584062119674
437.411,1518.5751700884784
437.41200000000003,1613.862340235138
437.413,1701.6416170068237
437.414,1770.4931538504516
437.41499999999996,1811.443884498471
437.416,1819.8841215690636
437.41700000000003,1796.9937860613907
437.418,1750.2656755388903
437.419,1692.6901304566243
437.42,1640.3775986989474
437.421,1608.9082365681695
437.422,1609.3550366234135
437.423,1645.3600557167672
437.424,1712.4663329197133
437.425,1800.0259361612643
437.42600000000004,1894.830120263679
437.427,1984.878963882773
437.428,2061.887943593609
